"X.2","X.1","X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","area_km","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
428,428,428,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,428
429,429,429,65,11,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,429
430,430,430,65,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,430
431,431,431,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,431
432,432,432,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,432
433,433,433,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,433
434,434,434,65,11,3,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,434
435,435,435,65,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,435
436,436,436,65,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,436
437,437,437,65,11,3,"B","B",0,0,1,1,0,0,0,1,2,1,3,1,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,437
438,438,438,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,438
439,439,439,65,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,439
440,440,440,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,440
441,441,441,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,441
442,442,442,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,442
443,443,443,65,11,3,"Bbr","B",0,0,1,0,0,1,1,0,1,2,3,1,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,443
444,444,444,65,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,444
445,445,445,65,11,1,"B","B",1,0,0,0,0,0,0,0,1,0,1,1,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,445
446,446,446,65,11,1,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,446
447,447,447,65,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,447
448,448,448,65,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,448
449,449,449,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,449
450,450,450,65,11,1,"B","B",0,1,1,0,0,1,1,0,2,2,4,1,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,450
451,451,451,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,451
452,452,452,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,452
453,453,453,65,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,453
454,454,454,65,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,6,27,11.38,0.11,1377.88879936,121.079859346221,0,7,6487,7351376,6,0,8,0,1,0,1,1,1,0,15,0,15,1.65847794311418,5447,56184,61631,570.035149384886,645990.86115993,0.0878734622144112,0.0878734622144112,1.31810193321617,1.31810193321617,0.527240773286467,0,0.70298769771529,5415.72934973638,0.2,454
455,455,455,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,455
456,456,456,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,456
457,457,457,75,11,1,"B","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,457
458,458,458,75,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,458
459,459,459,75,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,459
460,460,460,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,460
461,461,461,75,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,461
462,462,462,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,462
463,463,463,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,463
464,464,464,75,11,2,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,464
465,465,465,75,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,465
466,466,466,75,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,466
467,467,467,75,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,467
468,468,468,75,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,468
469,469,469,75,11,4,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,469
470,470,470,75,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,470
471,471,471,75,11,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,471
472,472,472,75,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,472
473,473,473,75,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,473
474,474,474,75,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,474
475,475,475,75,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,475
476,476,476,75,11,2,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,476
477,477,477,75,11,1,"Bpbr","B",0,0,1,1,0,1,0,0,2,1,3,1,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,477
478,478,478,75,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",24,2,10.6666666666667,18.55,0.19,22892.49167625,1234.09658632075,0,7,5981,2038531,5,3,8,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,322.425876010782,109893.854447439,0,0,0,0,0.269541778975741,0.161725067385445,0.431266846361186,3322.42587601078,0.0833333333333333,478
479,479,479,83,11,3,"B","B",0,0,0,1,0,0,1,0,1,1,2,1,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,479
480,480,480,83,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,480
481,481,481,83,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,481
482,482,482,83,11,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,482
483,483,483,83,11,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,483
484,484,484,83,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,484
485,485,485,83,11,1,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,485
486,486,486,83,11,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,486
487,487,487,83,11,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,487
488,488,488,83,11,3,"B","B",1,1,1,1,0,0,1,0,4,1,5,1,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,488
489,489,489,83,11,0,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,489
490,490,490,83,11,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",28,6,25.1666666666667,20.16,0.2,9075.98021846,450.19743147123,0,7,7232,13783766,9,0,14,0,0,0,0,0,0,0,0,0,0,1.65847794311418,5447,56184,61631,358.730158730159,683718.551587302,0,0,0,0,0.446428571428571,0,0.694444444444444,3057.09325396825,0.214285714285714,490
